bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1755,0.06128098,62.87,61.89,65.24
1757,0.07585901,77.83,76.62,79.6
1758,0.06897326,70.77,69.66,72.82
1760,0.05596462,57.42,56.52,60.0
1762,0.0568434,58.32,57.41,60.87
1763,0.06351094,65.16,64.15,67.44
1764,0.06053865,62.11,61.14,64.51
1765,0.06235779,63.98,62.98,66.3
1768,0.15449265,158.51,156.04,157.07
1769,0.05528806,56.73,55.84,59.34
1770,0.0574196,58.91,57.99,61.44
1771,0.04555802,46.74,46.01,49.75
1772,0.04695646,48.18,47.43,51.13
1773,0.07248199,74.37,73.21,76.27
1774,0.06159493,63.2,62.21,65.55
1775,0.05870289,60.23,59.29,62.7
1776,0.06788045,69.65,68.56,71.74
1778,0.07053913,72.37,71.24,74.36
1779,0.06497385,66.66,65.62,68.88
1781,0.06475189,66.44,65.4,68.66
1782,0.06947872,71.29,70.17,73.32
1783,0.06623741,67.96,66.9,70.12
1784,0.0614057,63.0,62.02,65.36
1787,0.04883416,50.1,49.32,52.98
1789,0.07475795,76.7,75.51,78.52
1791,0.08486836,87.07,85.72,88.48
1793,0.08260081,84.75,83.43,86.24
1795,0.07442206,76.36,75.17,78.19
1796,0.05961167,61.16,60.21,63.59
1799,0.06386907,65.53,64.51,67.79
1801,0.0643118,65.98,64.95,68.23
1802,0.05755525,59.05,58.13,61.57
1803,0.07795127,79.98,78.73,81.66
1805,0.05143373,52.77,51.95,55.54
1806,0.07102077,72.87,71.73,74.84
1807,0.08330519,85.47,84.14,86.94
1809,0.06112645,62.72,61.74,65.09
1810,0.06532489,67.02,65.98,69.22
1811,0.06284516,64.48,63.47,66.78
1812,0.06498191,66.67,65.63,68.89
1813,0.06349533,65.15,64.13,67.42
1815,0.0875328,89.81,88.41,91.1
1817,0.07544126,77.4,76.2,79.19
1820,0.06009687,61.66,60.7,64.07
1821,0.05205628,53.41,52.58,56.15
1822,0.06430848,65.98,64.95,68.22
1824,0.06081988,62.4,61.43,64.79
1827,0.13524803,138.76,136.6,138.11
1828,0.09409583,96.54,95.04,97.57
1829,0.0596445,61.2,60.24,63.63
1830,0.08503163,87.24,85.88,88.64
1831,0.0744317,76.37,75.18,78.2
1832,0.0549163,56.34,55.47,58.97
1836,0.06618446,67.91,66.85,70.07
1837,0.06525806,66.95,65.91,69.16
1838,0.06676816,68.5,67.44,70.65
1841,0.05789178,59.4,58.47,61.9
1843,0.10921591,112.06,110.31,112.47
1844,0.07050928,72.34,71.21,74.33
1845,0.07065231,72.49,71.36,74.47
1846,0.06913618,70.93,69.83,72.98
1849,0.05049927,51.81,51.0,54.62
1853,0.06418961,65.86,64.83,68.11
1854,0.06612159,67.84,66.78,70.01
1855,0.06018669,61.75,60.79,64.16
1857,0.095144,97.62,96.1,98.6
1859,0.06185052,63.46,62.47,65.8
1861,0.1048897,107.62,105.94,108.2
1862,0.06630247,68.03,66.97,70.19
1863,0.05079198,52.11,51.3,54.91
1864,0.05453897,55.96,55.08,58.6
1865,0.0624776,64.1,63.1,66.42
1867,0.06663105,68.36,67.3,70.51
1869,0.05752698,59.02,58.1,61.54
1870,0.07603807,78.02,76.8,79.78
1871,0.05183352,53.18,52.35,55.93
1875,0.09036196,92.71,91.27,93.89
1876,0.06726767,69.02,67.94,71.14
1877,0.06178127,63.39,62.4,65.73
1879,0.09586433,98.36,96.82,99.31
1881,0.05946986,61.02,60.06,63.46
1882,0.15612322,160.18,157.68,158.68
1883,0.07432665,76.26,75.07,78.09
1884,0.05971917,61.27,60.32,63.7
1885,0.05906761,60.6,59.66,63.06
1886,0.05298831,54.37,53.52,57.07
1888,0.06339555,65.04,64.03,67.32
1889,0.07097072,72.82,71.68,74.79
1891,0.05108089,52.41,51.59,55.19
1894,0.15212737,156.08,153.65,154.74
1896,0.07675307,78.75,77.52,80.48
1897,0.05672167,58.2,57.29,60.75
1898,0.0783285,80.37,79.11,82.03
1899,0.06883222,70.62,69.52,72.68
1901,0.06354035,65.19,64.18,67.47
1905,0.07150318,73.36,72.22,75.31
1906,0.07355699,75.47,74.29,77.33
1908,0.07981372,81.89,80.61,83.5
1909,0.06283811,64.47,63.47,66.77
1911,0.05469823,56.12,55.25,58.75
1912,0.08149737,83.62,82.31,85.16
1913,0.08058977,82.69,81.4,84.26
1914,0.0620657,63.68,62.69,66.01
1915,0.07026473,72.09,70.97,74.09
1916,0.1131086,116.05,114.24,116.3
1917,0.06268851,64.32,63.32,66.63
1919,0.08006731,82.15,80.87,83.75
1921,0.0716988,73.56,72.42,75.5
1923,0.07132635,73.18,72.04,75.14
1924,0.06982397,71.64,70.52,73.66
1925,0.06551737,67.22,66.17,69.41
1926,0.0725003,74.39,73.23,76.29
1928,0.06276426,64.4,63.39,66.7
1930,0.08683062,89.09,87.7,90.41
1931,0.06531322,67.01,65.97,69.21
1932,0.07515305,77.11,75.9,78.91
1934,0.06245243,64.08,63.08,66.39
1935,0.07280215,74.7,73.53,76.59
1936,0.0697567,71.57,70.45,73.59
1938,0.05424393,55.65,54.79,58.31
1939,0.06550675,67.21,66.16,69.4
1940,0.05888673,60.42,59.48,62.88
1942,0.11312383,116.07,114.26,116.32
1944,0.08168982,83.81,82.51,85.35
1945,0.12429917,127.53,125.54,127.33
1946,0.08529171,87.51,86.14,88.9
1947,0.06886175,70.65,69.55,72.71
1949,0.05368025,55.08,54.22,57.75
1950,0.06880472,70.59,69.49,72.65
1951,0.06941897,71.22,70.11,73.26
1952,0.06923745,71.04,69.93,73.08
1953,0.05103979,52.37,51.55,55.15
1954,0.07304504,74.94,73.78,76.83
1955,0.05757621,59.07,58.15,61.59
1956,0.0711391,72.99,71.85,74.95
1958,0.06048528,62.06,61.09,64.46
1960,0.06887976,70.67,69.57,72.73
1961,0.05531264,56.75,55.87,59.36
1963,0.06414907,65.82,64.79,68.07
1964,0.10685679,109.64,107.93,110.14
1965,0.06680534,68.54,67.47,70.68
1967,0.06301114,64.65,63.64,66.94
1969,0.05516331,56.6,55.71,59.21
1971,0.05936116,60.9,59.95,63.35
1972,0.07752115,79.54,78.3,81.24
1973,0.10132773,103.96,102.34,104.69
1975,0.06659008,68.32,67.26,70.47
1976,0.06240683,64.03,63.03,66.35
1977,0.06084052,62.42,61.45,64.81
1978,0.05705103,58.53,57.62,61.07
1979,0.05752828,59.02,58.1,61.54
1981,0.05860064,60.12,59.19,62.6
1983,0.05322032,54.6,53.75,57.3
1984,0.06725426,69.0,67.93,71.12
1986,0.05532377,56.76,55.88,59.37
1989,0.05837879,59.9,58.96,62.38
1990,0.06487157,66.56,65.52,68.78
1992,0.06861773,70.4,69.3,72.47
1994,0.066881,68.62,67.55,70.76
1995,0.05264725,54.02,53.17,56.73
1997,0.04974968,51.04,50.25,53.88
1998,0.0595609,61.11,60.16,63.54
1999,0.07454284,76.48,75.29,78.31
2000,0.07100905,72.86,71.72,74.82
2002,0.0500031,51.3,50.5,54.13
