bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
SPRING1445,82.8,168.94,40.47,108.45,95.11,100.61,117.32,61.4,41.87,39.52,20.4,31.1,17.69,14.89,55.7,26.46,78.86,45.64,37.09,26.71,57.33
SPRING1446,70.24,168.0,40.06,99.9,86.37,94.35,110.45,58.76,40.84,36.96,21.96,30.79,16.96,14.31,55.15,25.79,83.33,38.35,40.04,23.49,57.17
SPRING1447,86.01,173.8,44.49,108.96,95.38,102.88,123.15,62.2,42.58,38.07,21.67,32.62,19.28,15.53,58.16,26.03,84.55,47.81,40.15,25.5,56.61
SPRING1450,70.52,172.35,40.46,98.5,88.45,96.13,114.28,56.88,35.45,34.51,19.86,30.21,17.7,14.24,59.4,26.94,84.63,43.84,39.79,22.35,58.5
SPRING1455,72.14,176.13,39.98,97.46,82.17,94.34,113.41,56.89,38.61,36.9,19.97,29.58,17.41,15.54,55.53,26.07,84.61,50.81,39.58,22.01,57.6
SPRING1457,80.74,171.81,44.04,102.97,91.9,97.99,119.81,60.51,40.32,38.76,21.42,30.4,18.07,15.56,55.75,25.09,82.82,47.64,38.64,23.66,58.99
SPRING1461,99.3,187.83,48.35,114.58,97.69,108.46,125.87,62.27,41.37,37.69,21.95,33.1,18.51,15.72,61.09,27.1,90.37,48.64,44.71,26.56,59.91
SPRING1463,100.5,197.89,43.31,98.51,94.66,107.4,120.61,65.14,45.19,41.64,24.3,33.86,18.33,16.83,67.76,30.2,95.7,58.1,43.79,24.0,61.58
SPRING1465,68.31,168.65,40.93,95.77,74.48,93.5,114.22,57.85,39.77,36.6,20.73,31.01,17.94,15.22,54.14,22.96,78.89,46.05,37.64,21.3,58.31
SPRING1466,97.04,177.85,44.46,120.09,110.49,106.71,123.04,64.85,39.55,38.35,22.16,33.81,18.94,14.9,61.38,27.23,88.24,50.26,41.29,27.99,59.7
SPRING1471,90.6,189.23,43.54,103.87,88.07,104.24,119.83,64.47,43.09,38.99,23.48,32.53,19.1,15.39,62.34,27.52,89.87,49.84,43.56,25.69,56.32
SPRING1473,144.99,182.46,47.32,126.14,142.31,143.39,129.37,77.52,51.87,43.21,26.62,34.27,19.98,16.22,64.53,31.83,85.36,49.92,39.98,31.93,60.28
SPRING1478,83.06,167.03,44.37,108.32,97.11,99.38,123.07,61.77,40.07,38.37,20.83,30.12,18.01,16.24,57.13,25.0,78.7,51.17,39.04,26.75,57.56
SPRING1479,76.67,175.34,43.22,99.16,87.99,96.64,113.01,59.36,39.93,35.67,20.66,30.17,18.05,15.2,56.35,24.87,81.39,49.17,39.54,24.07,58.35
SPRING1480,88.31,183.14,43.56,102.19,100.22,106.65,113.54,63.64,42.03,37.57,20.92,30.55,18.2,15.05,60.31,27.44,90.17,45.94,42.87,24.88,57.72
SPRING1481,104.65,179.92,47.17,117.98,105.9,109.68,125.21,64.08,45.84,43.12,23.95,33.76,19.33,15.41,61.8,27.97,84.21,50.06,42.43,29.61,61.36
SPRING1482,85.73,172.1,43.28,108.29,98.43,101.16,120.42,62.34,42.02,39.99,20.36,31.16,17.62,14.27,58.18,26.06,82.46,43.24,42.4,26.15,59.47
SPRING1483,76.91,181.12,39.16,98.48,83.29,95.88,115.65,58.25,39.52,37.01,21.14,30.8,18.1,15.7,62.45,27.96,89.88,49.63,42.55,23.3,57.11
SPRING1484,67.5,174.91,39.74,94.09,83.64,93.29,113.67,54.81,37.82,34.9,20.91,28.73,17.1,15.29,57.84,26.07,86.16,43.62,41.52,21.45,56.06
SPRING1485,67.57,157.82,40.62,100.24,93.8,92.1,110.21,55.97,36.31,35.72,20.68,29.53,17.36,13.43,54.11,23.3,73.1,43.35,35.67,23.7,58.01
SPRING1486,72.22,173.15,39.05,94.88,82.99,96.4,114.06,54.57,38.0,35.21,19.44,30.03,17.9,14.75,59.0,26.71,81.47,45.68,40.51,22.42,58.13
SPRING1487,98.77,184.57,45.25,109.23,98.16,106.24,127.86,63.97,41.59,40.17,22.18,33.16,19.75,17.06,60.59,27.73,87.93,49.18,43.44,27.35,59.21
SPRING1488,79.26,173.42,39.4,102.7,97.05,99.31,112.21,60.1,38.98,36.59,20.67,29.42,18.4,14.67,57.38,25.48,84.21,46.65,37.27,25.25,58.38
SPRING1489,87.1,169.51,45.17,108.64,95.98,103.19,120.1,62.79,40.81,41.39,22.42,30.76,18.7,15.25,57.29,26.3,79.83,47.1,38.79,27.55,59.9
SPRING1490,92.14,174.79,43.6,106.22,99.14,108.0,118.52,62.76,43.32,40.63,22.55,31.93,20.07,15.01,57.01,26.43,80.95,47.36,41.02,25.25,58.74
SPRING1491,86.95,177.25,43.83,107.33,89.81,101.61,120.12,63.42,42.36,39.87,22.5,31.32,18.18,15.17,58.63,26.37,85.78,47.84,40.73,26.08,57.89
SPRING1494,86.42,189.39,41.99,101.67,90.56,103.96,118.83,61.2,41.62,36.53,20.66,30.38,17.64,15.52,63.08,28.1,93.74,49.75,42.93,23.17,60.89
SPRING1495,67.98,181.12,36.59,90.76,79.21,93.28,104.09,50.57,34.44,35.11,21.03,29.12,17.44,13.88,60.79,27.44,87.94,46.12,41.22,20.84,59.05
SPRING1497,81.08,178.95,42.6,98.77,87.81,96.62,116.89,61.01,41.76,39.19,21.05,31.99,19.13,15.61,57.7,26.24,85.27,49.36,42.55,22.02,60.33
SPRING1498,89.5,173.49,46.37,114.94,101.03,101.79,124.08,59.69,39.81,38.06,21.28,33.45,19.37,14.79,58.72,26.01,82.66,44.11,41.23,25.82,57.62
SPRING1499,67.62,170.23,41.0,97.25,83.31,93.03,112.94,53.58,35.31,34.84,19.94,28.81,16.89,15.51,57.76,27.05,84.9,45.02,38.74,23.29,56.35
SPRING1500,77.18,166.89,41.9,100.02,90.94,99.54,116.46,62.06,44.6,37.3,20.4,30.93,17.71,14.93,53.44,24.36,75.88,44.57,38.45,23.1,57.79
SPRING1501,69.7,161.99,42.57,99.84,92.62,94.51,110.83,56.92,35.93,36.22,19.17,28.93,17.43,14.45,52.19,23.32,75.06,43.44,36.64,23.43,56.44
SPRING1502,112.79,174.58,47.03,121.98,122.13,112.54,123.7,65.61,46.58,43.07,24.28,34.46,20.24,14.48,59.76,26.28,81.65,45.74,38.73,30.1,57.84
SPRING1503,75.43,175.77,40.44,99.0,82.42,98.8,115.09,58.1,40.8,36.76,21.03,31.2,18.1,15.11,59.95,27.67,89.1,47.3,42.48,22.76,58.57
SPRING1504,76.64,166.16,44.73,104.33,89.87,100.1,120.44,59.14,38.1,36.18,20.87,31.77,18.8,15.06,55.7,24.55,80.31,41.97,39.99,24.95,56.93
SPRING1505,88.29,180.77,39.13,104.81,102.67,102.79,113.67,61.77,42.25,37.69,21.5,32.11,18.42,14.57,61.78,28.09,89.43,51.63,40.82,25.58,56.73
SPRING1507,92.61,179.76,47.71,109.4,103.54,107.22,118.9,60.35,40.59,35.94,21.45,33.4,19.29,13.94,61.19,26.96,88.68,46.46,42.21,28.01,60.4
SPRING1508,83.09,183.52,42.37,101.37,87.39,100.23,122.43,57.46,38.58,36.72,22.02,31.0,18.79,16.37,61.03,27.82,86.42,48.42,41.82,23.01,58.75
SPRING1509,108.99,177.2,48.87,120.26,110.21,109.63,131.45,65.7,45.66,42.75,23.16,34.26,19.09,16.57,60.9,26.87,83.58,51.29,40.33,28.35,55.81
SPRING1510,73.83,169.3,41.98,96.66,88.99,95.48,114.99,57.68,39.23,37.59,19.9,29.55,17.48,15.42,57.55,26.01,79.43,42.89,39.6,23.26,59.66
SPRING1511,67.99,166.22,41.29,98.65,77.69,92.35,114.87,60.44,38.7,35.12,20.15,29.69,17.43,16.29,56.09,26.44,80.4,40.63,38.35,22.99,56.79
SPRING1513,101.1,168.15,48.41,114.47,114.67,112.13,121.21,65.11,44.42,40.63,22.72,33.0,19.26,15.0,56.32,25.26,75.95,44.03,36.28,28.57,57.0
SPRING1514,61.37,178.73,38.18,85.83,75.87,90.85,107.75,50.29,33.35,32.58,19.06,27.67,16.41,15.44,60.2,27.52,89.46,43.84,43.85,19.43,57.54
SPRING1515,94.77,197.96,43.35,99.19,96.45,106.25,117.04,62.38,40.89,37.65,21.76,30.47,18.26,15.5,67.62,30.7,98.27,54.45,48.87,24.73,60.31
SPRING1516,70.66,171.19,39.04,96.47,89.05,93.0,108.39,55.52,39.02,35.59,21.93,31.42,18.78,14.41,56.14,26.07,83.83,45.48,40.56,24.46,57.06
SPRING1517,81.22,178.54,41.6,100.63,91.49,100.52,116.62,55.34,37.97,34.65,21.26,31.82,18.13,14.53,61.27,27.64,86.66,46.95,41.78,26.33,59.88
SPRING1518,86.69,188.37,42.97,97.88,88.28,105.02,116.63,59.75,40.9,38.84,22.39,30.43,19.0,15.62,63.93,27.86,90.67,47.02,43.45,22.92,59.42
SPRING1519,77.31,178.77,41.06,100.18,90.48,97.03,111.93,58.01,37.87,37.38,20.66,30.07,17.33,15.08,62.18,27.73,88.15,46.06,42.24,24.86,57.6
SPRING1521,65.38,161.42,46.19,100.54,77.41,90.82,115.01,58.49,38.63,34.64,19.64,30.67,16.22,12.97,55.54,26.08,78.45,36.36,37.74,23.21,57.43
SPRING1522,98.49,174.79,47.52,112.74,108.13,106.88,121.59,65.46,43.29,38.79,22.92,33.28,20.04,14.38,58.31,24.93,83.85,47.58,42.3,29.16,59.4
SPRING1524,70.08,179.64,37.45,94.73,79.93,94.36,109.72,55.69,35.23,35.79,19.72,29.96,16.72,13.45,59.7,26.99,86.6,48.18,43.18,21.66,58.42
SPRING1526,80.18,179.32,41.57,96.69,89.91,101.87,119.88,60.55,39.44,36.62,20.59,31.76,17.89,15.09,59.59,26.71,86.36,47.68,40.62,21.24,58.85
SPRING1527,91.14,190.28,41.02,102.79,94.06,105.73,121.75,63.65,44.16,37.3,22.25,31.14,18.7,16.64,64.33,29.24,95.8,49.91,45.45,24.53,57.49
SPRING1528,81.94,179.48,45.13,99.94,89.13,100.61,121.23,57.9,38.96,37.55,21.7,30.52,17.4,15.74,59.05,27.08,81.89,49.29,39.17,23.6,61.11
SPRING1529,75.55,169.07,39.36,104.74,87.4,96.15,113.25,57.43,39.92,39.0,21.25,30.81,18.21,15.32,56.85,25.91,81.63,44.54,39.05,25.11,56.5
SPRING1531,85.58,171.72,42.62,104.58,100.75,106.15,120.06,61.94,43.02,38.81,21.74,32.39,18.57,16.6,56.83,26.06,80.96,47.37,39.39,24.28,56.34
SPRING1533,128.96,198.31,51.23,132.57,110.35,118.9,145.01,68.45,46.95,46.26,23.78,36.33,21.48,17.87,70.06,31.11,99.68,48.22,44.45,30.84,60.99
SPRING1534,89.31,180.9,44.67,101.52,94.14,103.61,120.33,63.71,40.89,42.91,22.39,32.45,18.58,16.43,62.19,28.2,88.91,44.11,42.7,24.53,61.04
SPRING1536,94.0,182.39,45.71,112.93,100.36,105.07,116.68,62.42,43.41,38.53,23.76,31.44,19.64,13.35,60.41,27.31,87.51,46.57,40.78,27.36,56.53
SPRING1537,76.59,169.11,42.7,106.19,92.39,99.55,113.18,57.22,38.0,36.74,19.36,28.59,17.36,15.44,57.84,26.34,82.54,42.47,41.22,26.59,54.89
SPRING1539,76.5,170.19,41.73,100.87,90.62,99.53,118.84,56.07,37.19,36.63,20.93,30.95,18.53,15.34,57.39,26.05,79.03,44.3,38.1,23.85,56.96
SPRING1542,99.55,181.0,45.52,110.36,101.73,111.5,128.46,64.43,44.83,41.04,23.49,34.11,20.3,17.13,58.14,26.11,85.15,47.68,40.72,25.82,58.16
SPRING1543,75.7,175.19,37.51,95.5,92.84,100.35,109.95,57.75,38.32,36.85,20.37,28.17,16.58,14.21,56.78,26.6,85.55,56.45,39.95,22.57,56.49
SPRING1545,96.59,176.02,45.37,117.82,104.7,109.12,126.06,63.63,42.31,38.55,20.15,31.17,18.46,14.85,60.34,27.11,84.61,44.93,38.17,29.06,56.93
SPRING1546,88.89,173.67,44.13,108.58,101.04,104.62,121.81,60.57,41.71,38.04,20.99,32.22,18.44,15.18,59.74,26.27,84.41,46.9,41.51,26.59,56.17
SPRING1547,101.39,183.86,44.96,112.71,105.94,108.28,124.01,66.18,43.29,41.49,24.41,32.31,19.15,15.16,59.24,27.06,85.92,48.96,42.74,27.79,59.77
SPRING1550,77.56,169.28,42.57,109.15,93.85,96.43,117.84,57.79,37.46,35.62,19.85,29.75,17.8,15.75,55.04,25.61,81.09,50.59,39.05,23.95,55.91
SPRING1551,95.05,185.9,42.89,103.0,98.51,106.66,119.66,65.05,44.89,37.62,22.91,32.75,18.73,15.4,62.9,29.56,89.94,55.74,43.09,23.81,57.66
SPRING1552,119.04,178.42,45.17,120.32,124.83,120.76,130.1,73.24,51.52,44.63,24.82,33.46,19.94,16.9,59.5,26.99,85.33,47.86,40.28,29.03,59.25
SPRING1553,84.52,174.53,39.33,104.54,93.35,101.79,119.13,59.48,40.46,38.39,22.18,32.25,19.14,16.43,56.97,25.05,80.74,50.54,40.68,24.99,57.81
SPRING1555,90.55,180.89,43.58,103.96,92.08,110.35,119.57,60.94,41.89,37.75,21.19,34.11,18.91,16.44,61.98,28.14,84.87,51.33,40.2,25.33,61.45
SPRING1558,113.26,184.13,44.06,118.27,104.03,113.52,132.29,74.03,46.53,46.01,25.53,35.17,19.54,18.02,60.89,28.0,91.13,53.89,42.72,28.3,59.63
SPRING1559,97.24,171.52,45.74,116.81,111.12,109.91,121.49,61.79,43.25,40.14,23.16,33.47,19.24,14.52,56.49,24.69,80.77,48.17,41.95,28.41,57.62
SPRING1560,110.67,184.81,45.87,117.01,116.4,115.8,123.87,69.65,45.26,39.79,22.84,34.58,20.45,14.98,62.53,27.93,91.01,46.91,44.29,28.97,57.57
SPRING1561,86.43,170.2,43.97,102.33,101.01,106.81,122.06,62.66,44.16,38.65,22.84,30.61,17.92,15.83,57.9,27.29,79.49,43.66,38.2,23.48,59.36
SPRING1562,70.39,157.43,40.88,102.1,91.21,98.03,113.83,55.34,40.95,37.17,20.46,30.13,18.6,14.81,52.55,23.32,75.15,35.16,37.57,25.21,56.54
SPRING1564,87.25,176.07,42.77,102.93,102.73,102.86,116.97,60.43,40.3,36.96,22.23,32.05,18.81,15.02,59.16,26.81,84.4,45.7,40.17,24.45,57.29
SPRING1567,76.03,175.22,40.83,100.79,85.3,97.49,114.53,59.0,39.18,36.91,20.41,29.81,17.36,14.41,58.06,26.44,86.13,43.72,40.96,23.95,56.3
SPRING1568,68.54,175.14,38.41,88.5,76.62,94.36,112.15,56.55,40.08,36.51,21.45,27.35,16.81,15.68,57.68,26.78,83.34,46.04,40.47,20.3,60.56
SPRING1569,71.4,176.14,37.44,96.41,84.26,96.46,113.88,54.89,36.27,34.45,18.75,29.32,17.58,15.67,58.04,25.75,83.85,46.98,41.14,22.6,56.56
SPRING1570,90.38,177.84,41.04,111.61,89.89,108.28,121.34,61.53,42.8,38.53,21.76,32.0,18.58,14.87,58.36,26.79,84.34,48.11,37.95,26.95,60.53
SPRING1571,94.13,172.09,44.13,115.39,109.29,105.86,119.91,63.77,42.47,42.59,22.42,32.38,19.46,14.87,60.81,28.8,83.93,45.42,40.95,28.76,58.38
SPRING1572,81.7,171.64,42.6,98.83,99.13,102.62,110.13,59.56,40.62,37.02,20.91,31.56,17.41,13.46,56.6,25.37,80.97,45.0,41.48,23.29,60.86
SPRING1574,87.98,166.35,47.63,108.37,100.0,105.89,121.76,62.79,41.72,40.24,22.53,31.14,17.51,14.97,55.99,26.25,78.87,36.98,38.31,26.1,58.1
SPRING1577,85.69,188.12,42.28,101.75,96.15,100.88,116.93,57.85,38.09,38.93,21.2,31.2,17.96,16.31,61.17,27.5,90.87,50.6,43.18,23.05,59.01
SPRING1579,70.4,164.37,42.27,97.79,91.83,94.82,112.26,54.46,37.51,35.82,21.19,29.91,18.02,14.87,57.16,25.97,77.22,45.72,37.61,23.27,56.84
SPRING1580,107.41,175.03,43.02,116.01,114.53,116.37,120.66,74.6,48.73,41.66,23.29,32.38,18.87,14.11,60.12,26.69,81.05,50.41,39.24,28.86,56.41
SPRING1581,102.3,174.53,43.33,116.24,114.97,115.28,122.69,67.42,48.38,41.7,24.88,32.36,18.66,15.01,58.89,27.06,86.72,50.97,43.71,27.31,56.1
SPRING1582,93.39,176.27,44.29,107.31,103.34,105.43,120.59,62.49,41.9,35.53,21.06,34.08,18.76,14.78,59.47,27.71,82.04,53.67,40.1,25.12,57.55
SPRING1583,74.81,167.65,42.81,101.83,96.65,96.17,110.41,55.48,38.05,35.3,20.46,28.72,17.77,13.51,56.42,24.41,76.57,43.38,40.31,25.8,57.57
SPRING1584,66.72,180.14,36.66,88.12,74.72,95.34,111.29,54.03,37.62,34.06,19.97,29.45,16.56,15.89,59.36,27.67,86.59,53.05,41.74,20.37,59.3
SPRING1585,131.36,182.74,47.13,129.17,125.78,127.5,131.61,74.69,48.08,44.51,24.64,34.44,19.75,15.62,62.1,28.05,84.74,44.39,40.57,32.42,58.09
SPRING1586,95.86,182.43,42.53,107.39,98.27,108.01,124.37,65.04,46.15,39.03,21.78,31.91,19.35,16.79,60.06,27.61,85.77,43.77,42.73,25.31,58.84
SPRING1587,80.83,160.14,42.44,107.49,96.8,104.33,119.04,62.01,45.87,39.63,20.97,30.84,18.68,15.09,54.4,24.4,74.73,41.91,34.83,26.41,59.42
SPRING1588,76.44,175.18,37.18,99.92,92.99,99.19,114.63,56.6,37.18,37.07,19.78,29.67,16.57,15.9,61.91,28.0,87.35,50.82,43.38,24.12,55.24
SPRING1589,82.22,172.3,45.17,103.87,101.08,102.6,114.32,62.67,37.65,31.55,21.19,31.09,17.99,14.16,57.5,26.97,83.86,44.99,41.08,25.95,55.13
SPRING1590,71.94,168.06,39.73,94.96,79.97,95.37,116.26,59.63,42.33,41.03,21.56,31.34,17.24,15.82,55.61,24.3,78.04,45.88,37.35,22.65,57.67
SPRING1593,109.19,181.86,50.25,123.13,112.64,112.01,131.8,68.48,42.81,40.65,21.52,33.52,19.7,15.95,61.62,26.74,88.05,47.75,40.82,29.55,59.2
SPRING1594,91.25,174.53,40.82,107.21,105.17,106.99,117.36,64.61,44.03,42.24,23.19,31.23,16.9,14.18,59.58,25.4,85.06,48.13,38.17,27.35,59.07
SPRING1595,71.96,178.35,40.7,97.61,80.5,94.94,110.62,55.77,38.45,34.72,21.28,29.56,17.07,13.3,57.73,26.08,86.27,50.24,42.84,22.6,57.09
SPRING1596,86.31,174.16,41.41,106.95,96.64,101.2,119.35,60.07,43.2,37.6,21.68,34.07,18.9,15.84,58.92,27.29,81.95,49.87,40.77,26.61,57.88
SPRING1597,66.27,175.31,40.09,89.37,75.59,93.92,107.68,56.57,35.74,34.86,20.21,28.48,16.65,14.77,61.7,27.77,86.13,41.57,41.56,21.99,55.68
SPRING1598,93.91,176.2,46.42,117.83,102.2,105.84,127.41,63.64,40.35,38.68,21.58,33.27,17.44,15.36,62.65,27.73,87.57,47.87,43.06,28.93,60.46
SPRING1599,97.72,167.38,48.06,123.66,109.94,108.93,131.69,62.76,40.94,38.38,21.47,33.31,20.29,14.35,55.92,25.77,77.09,45.83,38.59,30.39,57.23
SPRING1600,67.57,177.9,37.67,90.22,78.34,94.62,105.99,53.0,37.36,34.65,20.65,29.69,16.69,14.13,59.72,27.63,85.28,48.07,42.11,22.04,59.14
SPRING1601,97.38,185.37,44.64,108.12,96.68,105.52,118.65,62.77,43.67,40.93,24.16,32.78,18.97,15.47,62.71,28.31,86.53,50.44,44.84,26.83,56.76
SPRING1602,88.54,177.32,43.55,105.3,86.24,104.07,125.39,64.45,44.59,40.75,24.29,32.59,19.67,16.39,59.75,27.85,85.27,48.89,41.73,23.91,58.64
SPRING1609,72.33,165.42,37.67,99.77,90.51,101.59,107.03,56.96,40.84,35.34,20.87,29.04,17.64,13.86,54.53,24.78,80.69,41.44,38.43,24.12,57.18
SPRING1610,86.63,181.55,40.57,104.98,98.14,105.19,116.34,57.74,39.68,35.46,20.85,32.07,19.15,15.08,61.84,28.62,87.91,49.48,43.14,25.76,59.68
SPRING1611,106.25,187.15,48.74,115.31,100.39,112.83,125.3,66.81,42.8,42.69,23.82,32.23,18.56,16.1,63.31,29.16,89.98,46.41,42.09,26.7,60.02
SPRING1612,62.72,175.37,37.0,86.18,79.84,92.34,103.5,51.18,35.09,33.47,19.23,27.76,16.72,14.16,56.65,26.31,84.05,44.7,41.52,19.38,57.1
SPRING1613,89.17,180.53,44.39,106.73,95.74,107.33,118.33,59.29,41.56,37.33,22.53,31.95,18.62,14.63,61.86,27.55,88.52,43.0,43.68,27.09,56.39
SPRING1614,123.18,176.82,45.22,121.25,127.04,130.64,128.89,79.19,47.79,42.84,23.72,33.02,19.12,16.38,57.35,27.41,81.03,51.89,39.83,30.4,57.85
SPRING1621,76.68,169.36,41.85,94.6,90.71,101.52,108.24,61.21,38.99,38.54,22.06,30.39,17.82,13.43,56.99,25.97,81.18,41.11,38.72,23.08,59.49
SPRING1624,87.19,187.92,43.02,104.29,94.26,103.85,117.93,57.64,37.26,37.51,22.01,30.56,17.88,14.75,63.14,27.72,93.74,51.21,47.01,24.18,59.85
SPRING1628,74.76,177.31,39.67,95.32,89.31,94.64,112.21,57.67,39.27,37.05,20.56,29.67,17.34,16.24,58.74,26.47,87.36,48.94,40.62,22.79,59.36
SPRING1632,100.43,182.28,46.81,116.11,96.3,110.25,127.76,68.39,42.22,41.45,21.68,34.34,18.76,15.89,63.63,29.3,90.97,47.01,43.65,28.18,59.23
SPRING1633,75.19,170.35,42.83,100.71,92.03,99.08,113.81,55.96,37.93,35.95,19.81,30.21,17.88,14.4,56.39,25.36,79.63,41.61,38.79,22.83,59.02
SPRING1635,82.29,178.99,40.07,103.58,87.41,99.58,113.33,61.97,41.81,38.88,21.71,29.89,17.96,14.15,61.68,27.65,90.09,47.91,45.0,25.76,58.48
SPRING1637,125.16,182.81,48.43,123.94,119.91,119.35,132.98,77.3,52.5,44.67,24.59,35.09,20.44,18.13,59.5,27.68,85.74,46.63,46.38,32.07,62.94
SPRING1639,80.19,170.91,44.34,105.83,89.44,100.06,116.09,59.19,40.01,39.26,19.44,32.29,18.75,14.9,58.24,27.19,79.91,45.06,39.59,25.36,56.46
SPRING1641,74.67,170.89,46.39,94.92,88.44,96.99,108.75,57.94,36.05,38.2,21.4,30.58,17.49,13.58,54.83,25.43,79.9,44.18,37.23,23.95,58.08
SPRING1642,95.66,175.95,47.62,114.24,99.97,107.1,126.08,61.75,41.94,36.48,21.81,33.9,19.86,15.18,61.59,26.76,84.36,46.21,41.13,26.6,59.28
SPRING1643,87.58,184.17,41.02,99.01,94.46,105.4,119.58,62.73,40.85,37.55,22.08,32.04,18.18,17.27,59.37,27.38,86.39,59.37,41.77,23.04,59.38
SPRING1645,83.76,174.68,43.65,104.79,92.66,100.99,118.37,58.43,38.32,40.85,22.95,31.76,18.46,14.94,60.42,27.74,83.04,45.71,39.76,24.84,56.62
SPRING1650,68.36,171.16,39.25,94.26,83.54,90.82,114.22,54.5,36.35,35.42,19.73,29.3,16.83,15.65,62.7,29.96,88.61,40.34,44.66,22.88,58.2
SPRING1651,81.25,172.47,44.71,106.39,99.62,103.73,114.35,57.93,36.67,34.66,19.81,30.1,17.85,15.15,56.1,25.8,81.21,42.17,41.6,25.55,57.41
SPRING1653,95.24,171.51,46.64,106.84,107.83,112.9,122.94,65.17,44.17,38.95,22.29,33.86,19.32,15.97,55.99,25.62,80.8,41.8,36.14,25.84,59.84
SPRING1654,121.05,173.97,51.49,126.46,120.0,123.87,136.47,69.25,50.19,42.23,22.88,36.96,20.63,15.12,57.21,25.29,76.64,49.93,36.66,30.02,58.43
SPRING1655,82.91,166.73,43.34,104.8,98.27,105.07,116.38,63.52,43.71,38.78,21.36,32.04,18.84,14.87,56.09,25.05,78.73,41.19,36.94,25.32,57.65
SPRING1656,93.07,189.5,45.02,106.77,94.87,105.78,123.24,62.22,40.68,38.37,21.47,32.41,18.4,16.39,62.58,28.71,96.63,49.21,44.43,27.05,59.04
SPRING1659,124.46,179.51,47.28,127.98,123.79,119.64,132.03,74.83,52.3,48.59,27.65,35.07,21.01,16.0,61.04,28.34,83.22,55.92,42.1,32.35,60.5
SPRING1662,69.05,175.34,40.5,93.37,75.02,88.04,115.88,57.37,34.78,35.53,20.01,31.49,18.08,14.41,61.75,27.35,87.26,45.26,39.71,22.34,61.5
SPRING1665,76.43,170.44,39.65,99.19,86.15,99.35,111.84,61.18,41.98,38.39,21.09,31.78,17.26,14.43,56.35,26.36,79.48,48.85,37.08,23.26,58.37
SPRING1666,73.08,172.54,40.0,94.95,83.35,99.53,109.69,60.69,40.89,36.85,21.15,30.6,17.52,15.07,57.91,26.3,83.4,45.18,40.61,22.7,57.79
SPRING1667,92.76,176.66,44.36,109.76,100.56,106.63,124.34,62.72,42.34,40.8,21.75,32.14,18.69,16.11,59.12,27.39,81.0,47.69,38.38,27.09,60.18
SPRING1668,93.73,172.18,43.32,105.52,106.52,102.94,115.78,64.66,45.64,40.74,24.27,34.33,20.03,13.57,58.8,25.93,81.48,46.56,41.23,26.05,58.34
SPRING1670,111.63,171.09,49.4,118.31,113.38,119.12,130.75,73.86,47.19,45.62,23.7,36.1,19.88,16.09,58.56,27.17,79.73,40.39,39.0,29.5,58.85
SPRING1674,78.88,175.4,39.19,99.08,95.84,97.83,110.35,57.3,41.18,38.89,21.78,29.79,17.9,13.44,58.96,26.24,86.13,45.84,41.91,24.41,60.12
SPRING1676,86.76,178.17,41.27,97.08,93.78,107.65,113.06,64.89,46.4,41.35,23.31,31.39,19.49,14.72,55.77,24.57,83.12,49.41,38.83,22.69,58.67
SPRING1677,78.01,178.76,40.17,93.4,84.95,102.65,117.33,59.25,40.68,37.65,22.49,30.96,18.32,16.23,59.14,27.26,82.38,50.1,39.78,20.96,57.69
SPRING1678,98.85,189.96,41.47,105.35,99.71,109.6,123.25,65.53,44.67,37.53,23.36,31.69,18.49,17.07,62.44,29.13,89.48,54.59,41.48,24.17,58.84
SPRING1681,105.18,187.95,46.59,113.36,101.42,107.66,123.09,67.16,46.1,39.08,22.89,33.42,19.03,15.7,64.38,28.53,89.51,48.72,43.58,28.38,59.74
SPRING1682,98.77,190.02,40.56,103.39,97.04,107.82,120.87,65.19,41.19,41.48,24.5,33.18,19.16,16.61,64.97,30.09,91.9,52.83,44.33,26.05,59.62
SPRING1684,84.88,174.13,43.94,107.24,98.58,99.57,116.92,56.45,41.07,38.54,20.43,30.38,18.74,14.82,61.78,27.65,82.58,45.17,42.7,27.45,59.07
SPRING1687,91.99,183.06,43.19,101.9,96.99,105.45,123.05,62.87,42.38,40.55,23.03,31.18,18.91,17.66,59.04,26.56,83.37,53.62,38.43,24.54,61.94
SPRING1688,76.47,177.71,38.47,98.46,87.11,99.08,118.6,56.56,36.62,37.42,20.8,30.0,17.28,17.2,61.08,27.0,89.2,45.94,42.8,22.61,57.61
SPRING1690,68.27,173.67,39.13,91.99,82.14,92.83,112.99,56.83,36.66,32.77,19.07,29.13,16.8,15.68,56.78,25.13,82.01,45.93,40.29,20.37,56.61
SPRING1692,97.29,176.45,44.23,109.13,112.18,114.23,116.19,68.6,42.82,38.4,21.74,31.68,17.89,14.65,61.42,28.21,86.57,43.15,41.1,27.52,58.76
SPRING1693,58.6,159.11,37.63,89.94,75.9,90.04,108.15,54.64,33.78,34.25,19.15,27.21,16.29,15.14,53.61,24.4,75.03,45.54,34.42,20.67,56.07
SPRING1694,86.01,172.96,44.63,101.43,92.07,102.51,119.86,64.12,43.39,39.16,22.87,33.39,19.17,15.8,58.17,26.38,80.8,46.19,40.4,23.85,59.3
