bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
SPRING2771,76.71,160.41,40.83,98.09,90.46,109.03,109.17,67.41,42.34,39.22,20.85,28.58,15.5,13.56,53.43,24.59,78.47,40.85,35.48,25.08,53.15
SPRING2773,43.01,160.88,32.86,81.82,61.46,81.15,93.04,42.56,31.41,28.26,19.77,19.1,12.96,12.75,50.5,23.23,79.75,40.81,32.39,21.13,53.4
SPRING2774,70.06,159.51,40.44,99.7,90.45,100.15,105.74,61.98,40.27,38.99,20.89,26.7,15.13,13.21,51.26,24.42,76.43,45.25,35.8,26.06,55.95
SPRING2776,77.52,168.46,36.25,94.59,84.29,106.6,102.57,68.52,42.97,33.16,19.37,25.62,14.62,14.27,58.17,26.68,84.8,41.7,42.43,25.84,60.7
SPRING2779,45.58,152.03,32.83,76.89,72.87,86.51,93.44,50.45,34.86,30.38,19.17,23.78,14.21,14.25,48.87,21.4,69.42,39.73,30.32,19.36,53.29
SPRING2781,129.25,161.36,48.8,140.66,122.77,137.06,132.24,80.23,49.31,46.5,23.82,31.82,18.37,15.88,50.71,22.17,69.16,42.83,33.28,39.68,56.48
SPRING2782,68.85,163.1,39.28,93.85,83.24,104.76,106.31,63.98,40.19,36.0,19.52,25.13,15.01,13.91,51.95,23.68,78.17,40.03,34.63,25.19,56.48
SPRING2784,53.17,158.54,35.83,80.89,73.81,88.85,95.06,55.14,36.21,34.27,19.16,24.48,14.44,13.21,50.98,24.21,72.08,39.06,33.66,20.85,54.64
SPRING2785,53.84,159.02,36.32,79.86,74.38,91.03,99.07,55.41,37.99,35.41,19.59,24.17,14.4,13.77,52.71,24.53,75.5,42.13,33.94,19.81,55.86
SPRING2786,85.39,170.31,37.18,97.96,89.71,112.04,110.42,70.38,48.14,41.35,22.88,30.28,17.0,14.24,57.84,25.75,81.62,44.65,35.32,26.51,55.86
SPRING2787,67.65,155.98,39.1,101.13,94.88,99.87,102.59,57.58,38.09,35.96,20.66,26.03,16.04,11.8,52.81,24.16,72.49,43.21,33.53,28.42,54.04
SPRING2788,58.13,149.06,37.19,93.61,84.41,97.52,101.41,57.36,40.42,33.91,18.22,24.31,13.6,13.14,51.45,24.01,75.45,35.97,31.84,24.96,51.07
SPRING2789,59.87,169.96,35.72,85.3,73.85,92.64,99.44,58.47,38.98,33.08,20.01,25.53,14.54,14.51,56.37,26.19,82.37,46.16,37.92,21.96,57.25
SPRING2791,74.28,169.17,39.71,95.7,85.29,105.67,107.17,62.75,43.21,35.61,20.22,27.04,15.22,14.99,57.46,25.79,86.38,41.79,37.7,25.0,57.58
SPRING2794,54.1,163.43,36.31,86.95,71.59,90.92,96.76,53.02,35.82,33.24,19.16,24.11,14.0,13.65,51.67,24.18,79.7,40.31,32.94,23.12,55.48
SPRING2795,64.06,155.01,36.29,95.63,84.76,101.42,98.07,63.26,38.94,35.77,20.44,25.83,15.24,12.72,49.48,23.18,73.07,36.36,36.87,25.6,55.22
SPRING2796,80.89,161.83,39.72,92.1,86.15,109.61,112.97,72.15,45.89,39.7,22.62,29.04,16.78,13.98,54.83,24.79,75.37,41.69,38.05,25.35,54.66
SPRING2797,75.42,165.12,38.35,89.76,80.62,104.5,111.56,67.54,45.42,39.07,22.57,27.38,16.45,14.92,57.64,25.68,80.21,42.98,37.01,23.32,62.15
SPRING2800,61.17,166.96,37.59,93.87,76.53,94.71,99.63,56.72,35.31,30.06,17.8,24.03,15.07,14.88,58.3,25.18,83.25,39.89,39.97,26.31,58.4
SPRING2801,74.27,164.98,39.47,104.03,83.02,103.65,106.63,60.28,42.36,39.74,21.52,27.24,16.86,14.57,52.65,24.14,75.83,42.36,34.14,27.94,56.09
SPRING2802,68.94,155.17,39.52,107.25,91.17,99.36,109.37,64.88,36.76,34.24,17.94,25.23,14.58,14.84,52.26,22.97,73.24,39.0,35.74,29.09,57.05
SPRING2803,66.21,163.12,37.54,90.79,72.67,98.77,101.03,61.01,42.94,37.39,21.31,24.49,14.76,13.13,51.1,24.49,78.6,42.75,34.24,25.13,65.42
SPRING2806,83.79,165.83,39.96,100.29,88.8,107.48,107.09,68.79,42.92,41.73,22.53,28.5,15.85,13.89,53.26,25.49,77.02,39.82,38.65,28.72,58.3
SPRING2807,53.22,156.78,35.07,86.96,73.76,91.37,100.01,54.35,33.64,32.88,18.38,23.53,14.13,14.35,50.73,23.38,74.46,39.69,37.85,22.47,52.92
SPRING2808,118.21,160.3,42.25,117.06,109.14,132.12,116.93,86.86,57.33,46.71,25.76,30.5,17.06,14.84,54.61,24.72,76.79,36.23,40.83,32.98,56.84
SPRING2809,48.6,164.72,33.42,76.88,64.47,83.86,93.31,51.08,33.63,31.84,20.85,23.16,14.08,13.82,52.86,24.21,80.75,43.71,37.28,19.73,56.4
SPRING2810,107.79,170.02,43.85,121.58,107.61,117.08,119.2,77.73,48.24,42.41,24.8,31.93,17.81,12.8,56.79,25.29,82.65,38.65,41.2,34.47,62.48
SPRING2811,78.31,173.96,41.33,92.66,82.66,105.98,107.11,70.19,42.99,34.82,20.69,26.86,15.92,15.29,53.81,25.68,81.1,47.75,39.21,23.35,57.27
SPRING2813,90.25,156.34,43.4,120.87,106.07,107.44,117.61,66.26,42.95,38.71,21.26,28.64,17.57,13.99,53.64,26.21,72.2,39.67,36.28,33.43,62.22
SPRING2814,56.17,157.28,35.64,84.65,76.03,93.63,103.98,55.75,36.27,31.39,19.93,25.33,14.93,14.32,55.42,24.22,77.83,38.82,36.45,21.48,55.76
SPRING2815,76.76,155.83,44.17,115.6,99.81,105.38,110.5,58.2,36.61,35.04,20.67,26.55,15.96,12.9,49.61,22.75,68.01,42.7,35.71,32.19,56.33
SPRING2816,141.05,168.22,46.46,145.74,140.67,146.49,130.31,82.53,49.41,45.15,23.24,32.51,18.17,15.66,58.01,28.23,72.16,44.99,38.11,41.3,57.91
SPRING2817,78.36,156.67,40.57,106.71,102.43,106.59,110.26,63.78,39.85,36.53,21.62,27.9,16.18,12.75,52.72,24.26,71.46,39.27,36.89,29.54,57.84
SPRING2818,79.86,167.12,38.43,91.45,83.4,111.36,108.51,72.22,45.81,36.07,20.42,28.72,16.3,14.1,55.76,26.03,81.67,40.52,41.66,25.16,58.61
SPRING2819,63.7,151.56,37.78,93.35,85.37,102.11,105.67,64.11,38.17,33.65,18.38,25.03,14.56,14.7,55.37,24.71,75.76,36.4,35.88,25.17,53.17
SPRING2820,85.39,169.17,42.29,100.53,87.53,104.37,110.98,70.67,45.79,42.86,22.46,30.57,17.35,14.05,56.42,25.12,81.22,42.33,38.76,27.26,66.7
SPRING2825,180.32,170.14,50.34,145.1,143.27,164.68,133.41,105.5,58.72,50.26,26.61,35.81,18.89,13.65,56.39,25.94,58.45,44.99,35.59,40.17,63.67
SPRING2826,58.02,163.19,34.55,89.56,71.81,91.43,97.74,55.87,36.34,36.91,19.44,24.63,14.5,12.52,54.07,23.23,80.28,42.61,40.19,23.12,54.25
SPRING2827,77.4,159.88,38.93,96.38,91.06,110.41,108.28,69.02,46.47,36.41,20.74,26.51,15.05,13.03,54.37,24.12,77.97,40.17,36.41,26.22,58.5
SPRING2828,77.22,176.98,38.05,88.35,80.91,102.72,105.86,63.74,45.43,37.7,21.3,29.16,16.51,16.28,60.53,29.31,84.64,46.34,38.82,23.31,57.98
SPRING2829,89.77,157.63,39.24,103.14,95.95,115.56,111.79,83.6,50.13,40.89,20.91,27.74,15.66,13.22,54.36,24.5,80.03,40.86,41.42,27.8,57.45
SPRING2830,67.36,163.67,35.96,94.56,86.33,99.13,103.17,58.53,39.89,36.59,21.5,27.96,15.86,15.2,52.77,22.94,79.22,41.52,37.82,27.0,57.75
SPRING2832,60.79,155.13,35.41,84.4,81.25,95.85,99.13,63.9,41.01,36.3,20.72,24.91,14.59,12.87,51.88,24.11,73.08,42.19,33.5,22.19,56.51
SPRING2833,93.35,160.08,36.16,97.75,90.46,117.14,109.86,82.16,52.92,42.59,25.38,26.72,16.18,14.85,54.76,24.73,72.37,40.25,36.76,26.76,58.04
SPRING2834,169.71,171.82,41.84,142.42,147.69,154.16,127.18,97.82,59.05,48.29,28.54,34.93,20.71,15.36,59.71,28.59,80.36,48.56,43.82,41.99,61.1
SPRING2835,53.33,163.42,33.33,76.42,66.74,87.68,92.98,53.17,38.7,33.93,21.1,24.98,14.8,15.21,55.63,26.71,82.11,41.75,35.41,20.35,58.54
SPRING2836,54.07,157.49,35.99,77.74,71.24,90.56,98.63,56.22,37.45,35.54,20.18,22.98,14.05,14.89,54.28,26.12,81.61,38.81,36.8,20.18,56.66
SPRING2837,84.63,165.23,37.84,98.68,86.46,111.68,111.58,74.86,44.12,37.98,22.83,26.2,15.86,13.91,58.3,26.84,83.09,40.35,40.93,27.77,58.4
SPRING2838,52.21,158.91,33.32,82.91,67.9,88.56,97.59,55.6,33.67,32.41,17.69,23.24,13.93,13.79,52.4,23.22,78.35,41.89,38.71,22.18,53.61
SPRING2843,71.55,151.67,36.39,96.81,87.85,106.37,103.76,66.94,43.72,38.27,20.33,26.67,15.19,12.25,52.94,23.17,74.77,36.71,36.73,26.49,55.13
SPRING2845,116.89,162.99,38.04,115.49,110.97,140.4,111.22,88.11,56.78,41.54,25.34,29.63,17.34,13.43,55.87,24.45,76.79,39.86,40.32,33.02,57.72
SPRING2846,73.8,162.32,40.96,98.44,93.29,99.24,109.98,59.46,39.6,37.07,21.01,28.46,17.36,15.65,49.63,22.9,72.46,41.52,35.65,25.59,55.84
SPRING2848,99.97,157.57,44.42,111.69,101.12,119.21,120.47,80.0,50.8,43.16,24.5,32.67,18.24,15.18,55.35,25.47,70.49,37.7,35.55,29.99,57.5
SPRING2850,78.95,164.06,41.3,97.96,88.82,106.52,111.63,67.16,43.19,36.68,20.92,27.67,16.86,14.19,57.17,26.5,79.0,41.92,36.81,26.83,61.14
SPRING2851,102.61,167.24,41.7,120.82,113.35,131.06,117.62,73.77,42.32,38.25,22.03,28.13,15.7,15.72,58.93,26.97,81.68,38.13,43.2,32.91,61.11
SPRING2854,85.23,162.92,42.22,115.46,96.5,110.75,115.66,68.37,42.5,35.62,21.27,28.37,15.83,14.13,56.99,25.39,76.34,44.78,37.14,32.22,56.19
SPRING2856,80.95,165.63,40.36,110.54,95.19,106.95,111.63,63.99,41.91,34.02,20.51,27.84,16.03,15.01,56.38,25.89,80.48,42.38,37.86,31.94,52.31
SPRING2857,69.63,161.99,36.96,95.55,85.17,102.42,106.18,63.62,39.2,36.42,19.55,24.07,14.6,13.48,56.78,25.93,77.83,38.9,37.93,25.97,59.21
SPRING2859,93.53,151.59,42.51,116.09,107.25,125.35,116.46,77.18,43.13,34.85,19.68,26.27,15.32,13.86,51.31,24.03,70.86,40.0,39.12,30.61,56.5
SPRING2861,64.34,170.42,35.2,90.89,74.38,95.16,101.92,58.09,38.64,35.38,19.58,25.07,15.22,13.7,56.29,24.74,81.76,45.33,38.08,25.11,58.99
SPRING2865,79.16,148.95,40.5,97.8,90.09,113.04,100.57,75.12,47.49,40.92,24.31,26.66,14.75,11.78,54.09,24.29,69.95,35.67,35.65,27.33,61.23
SPRING2866,91.55,181.57,42.8,101.87,94.03,112.27,111.24,70.5,44.57,35.58,22.44,27.12,16.67,12.94,63.48,28.91,90.04,45.8,45.5,27.2,57.83
SPRING2868,58.4,155.49,35.73,83.51,78.23,96.71,99.0,56.42,38.04,32.29,20.43,25.32,15.27,13.46,51.86,23.74,75.89,39.9,34.4,21.7,55.69
SPRING2873,71.11,162.57,41.08,95.81,82.74,101.01,111.81,64.61,41.96,36.87,20.6,27.23,16.62,13.16,53.64,24.97,81.4,35.95,36.35,25.5,58.06
SPRING2874,71.3,168.74,40.78,88.51,76.03,100.98,108.99,63.76,41.2,39.6,22.9,27.19,15.7,14.65,57.2,24.1,84.34,41.19,39.16,23.85,61.78
SPRING2878,86.88,166.3,39.75,106.99,93.0,112.3,114.18,73.65,43.94,36.21,19.65,27.65,16.79,13.91,56.22,27.0,79.96,39.89,40.15,29.75,63.93
SPRING2883,96.73,165.3,41.86,113.16,111.28,120.56,113.39,73.09,45.8,39.12,20.0,30.78,16.77,13.09,58.19,26.17,78.63,40.77,39.47,31.87,59.64
SPRING2884,57.36,156.72,35.34,90.11,74.36,91.92,98.54,56.89,36.33,33.33,18.6,24.54,14.24,12.18,51.07,22.19,71.06,41.85,36.1,24.72,59.05
SPRING2885,57.2,159.75,36.98,89.96,68.78,93.54,101.79,55.48,34.82,34.57,19.29,23.34,13.72,13.98,50.82,22.55,73.26,40.34,32.08,24.39,55.05
SPRING2886,57.44,166.3,36.31,86.83,70.78,92.29,99.69,52.61,34.78,33.48,20.11,23.53,14.23,14.07,51.84,22.38,78.51,41.69,39.03,24.37,55.27
SPRING2891,58.64,150.22,37.89,84.15,75.02,99.38,100.33,63.5,41.99,34.32,19.11,23.47,15.15,13.3,51.16,23.12,70.11,39.6,32.41,22.35,55.76
SPRING2894,55.86,150.71,35.29,86.96,78.23,93.34,93.19,57.09,37.89,37.64,20.52,24.41,14.77,11.83,49.91,22.39,68.9,38.82,31.81,23.36,55.15
SPRING2896,107.68,159.0,44.14,111.64,104.95,123.26,119.15,86.7,53.95,44.49,24.55,32.76,18.32,13.36,55.45,24.39,76.14,39.82,38.55,31.11,58.93
SPRING2897,68.04,171.5,36.64,89.9,80.66,98.69,103.79,62.21,41.5,34.2,21.72,26.0,15.58,15.72,60.25,27.52,82.8,43.53,40.2,24.96,56.28
